,PASSING,RUSHING,MISC,position,player_name,week,RECEIVING,Player,FG,FGA,XPT,FPTS,SACK,INT,FR,FF,TD,SAFETY,PA,YDS AGN
,,,,K,Jake Bates DET,10,,Jake Bates DET,1.7,2.0,3.2,8.3,,,,,,,,
,,,,K,Cameron Dicker LAC,10,,Cameron Dicker LAC,1.9,2.1,2.5,8.1,,,,,,,,
,,,,K,Michael Badgley IND,10,,Michael Badgley IND,1.7,1.9,2.9,8.1,,,,,,,,
,,,,K,Cairo Santos CHI,10,,Cairo Santos CHI,1.8,2.1,2.7,8.1,,,,,,,,
,,,,K,Tyler Loop BAL,10,,Tyler Loop BAL,1.7,2.0,2.8,8.0,,,,,,,,
,,,,K,Jason Myers SEA,10,,Jason Myers SEA,1.8,2.1,2.7,7.9,,,,,,,,
,,,,K,Chris Boswell PIT,10,,Chris Boswell PIT,1.9,2.0,2.3,7.9,,,,,,,,
,,,,K,Chase McLaughlin TB,10,,Chase McLaughlin TB,1.8,2.1,2.4,7.8,,,,,,,,
,,,,K,Will Reichard MIN,10,,Will Reichard MIN,1.8,2.1,2.2,7.6,,,,,,,,
,,,,K,Eddy Pineiro SF,10,,Eddy Pineiro SF,1.8,2.0,2.1,7.6,,,,,,,,
,,,,K,Brandon McManus GB,10,,Brandon McManus GB,1.7,2.0,2.5,7.6,,,,,,,,
,,,,K,Harrison Mevis LAR,10,,Harrison Mevis LAR,1.6,2.0,2.6,7.5,,,,,,,,
,,,,K,Ryan Fitzgerald CAR,10,,Ryan Fitzgerald CAR,1.8,2.0,2.1,7.4,,,,,,,,
,,,,K,Andy Borregales NE,10,,Andy Borregales NE,1.6,2.0,2.3,7.2,,,,,,,,
,,,,K,Riley Patterson MIA,10,,Riley Patterson MIA,1.6,2.0,2.1,7.0,,,,,,,,
,,,,K,Matthew Wright HOU,10,,Matthew Wright HOU,1.7,1.9,2.0,7.0,,,,,,,,
,,,,K,Jake Elliott PHI,10,,Jake Elliott PHI,1.5,1.7,2.4,6.9,,,,,,,,
,,,,K,Matt Gay WAS,10,,Matt Gay WAS,1.5,1.9,2.2,6.9,,,,,,,,
,,,,K,Zane Gonzalez ATL,10,,Zane Gonzalez ATL,1.6,1.8,2.0,6.8,,,,,,,,
,,,,K,Nick Folk NYJ,10,,Nick Folk NYJ,1.7,2.0,1.7,6.7,,,,,,,,
,,,,K,Andre Szmyt CLE,10,,Andre Szmyt CLE,1.6,1.9,1.9,6.7,,,,,,,,
,,,,K,Chad Ryland ARI,10,,Chad Ryland ARI,1.6,1.9,1.9,6.7,,,,,,,,
,,,,K,Cam Little JAC,10,,Cam Little JAC,1.5,1.9,2.0,6.6,,,,,,,,
,,,,K,Younghoe Koo NYG,10,,Younghoe Koo NYG,1.4,1.8,2.3,6.6,,,,,,,,
,,,,K,Daniel Carlson LV,10,,Daniel Carlson LV,1.6,1.9,1.5,6.4,,,,,,,,
,,,,K,Blake Grupe NO,10,,Blake Grupe NO,1.5,1.9,1.6,6.2,,,,,,,,
,,,,K,Jason Sanders MIA,10,,Jason Sanders MIA,0.9,1.0,1.3,3.8,,,,,,,,
,,,,K,Jude McAtamney NYG,10,,Jude McAtamney NYG,0.0,0.0,0.0,0.0,,,,,,,,
,,,,K,Lucas Havrisik GB,10,,Lucas Havrisik GB,0.0,0.0,0.0,0.0,,,,,,,,
,,,,K,Graham Gano NYG,10,,Graham Gano NYG,0.0,0.0,0.0,0.0,,,,,,,,
,,,,K,Jake Moody CHI,10,,Jake Moody CHI,0.0,0.0,0.0,0.0,,,,,,,,
,,,,K,Joshua Karty LAR,10,,Joshua Karty LAR,0.0,0.0,0.0,0.0,,,,,,,,
,,,,K,Tyler Bass BUF,10,,Tyler Bass BUF,0.0,0.0,0.0,0.0,,,,,,,,
,,,,DST,Denver Broncos,10,,Denver Broncos,,,,8.7,3.6,1.0,0.5,0.8,0.2,0.0,16.0,277.0
,,,,DST,Cleveland Browns,10,,Cleveland Browns,,,,8.0,3.6,0.6,0.7,1.0,0.1,0.0,18.4,294.1
,,,,DST,Seattle Seahawks,10,,Seattle Seahawks,,,,7.7,3.5,0.6,0.5,0.6,0.2,0.0,18.5,294.2
,,,,DST,Tampa Bay Buccaneers,10,,Tampa Bay Buccaneers,,,,7.5,4.1,0.6,0.7,1.1,0.2,0.0,23.3,353.0
,,,,DST,Detroit Lions,10,,Detroit Lions,,,,7.4,3.0,0.9,0.6,1.1,0.2,0.1,21.7,330.2
,,,,DST,Baltimore Ravens,10,,Baltimore Ravens,,,,7.4,3.2,1.0,0.6,1.0,0.2,0.0,21.8,323.4
,,,,DST,Houston Texans,10,,Houston Texans,,,,7.3,2.6,0.8,0.5,0.8,0.2,0.0,19.3,298.7
,,,,DST,Carolina Panthers,10,,Carolina Panthers,,,,6.9,2.1,0.9,0.5,0.6,0.2,0.0,17.8,313.7
,,,,DST,Buffalo Bills,10,,Buffalo Bills,,,,6.9,2.7,0.9,0.6,1.1,0.2,0.0,20.5,329.9
,,,,DST,Pittsburgh Steelers,10,,Pittsburgh Steelers,,,,6.8,3.2,0.7,0.6,1.2,0.2,0.0,23.6,350.9
,,,,DST,Chicago Bears,10,,Chicago Bears,,,,6.8,3.1,0.7,0.6,1.0,0.2,0.0,22.3,341.7
,,,,DST,Jacksonville Jaguars,10,,Jacksonville Jaguars,,,,6.7,2.2,0.8,0.5,0.7,0.2,0.0,19.1,305.2
,,,,DST,Los Angeles Rams,10,,Los Angeles Rams,,,,6.6,2.8,0.8,0.6,1.0,0.2,0.0,21.8,332.0
,,,,DST,Minnesota Vikings,10,,Minnesota Vikings,,,,6.3,3.0,0.5,0.6,1.1,0.2,0.0,24.9,373.2
,,,,DST,Green Bay Packers,10,,Green Bay Packers,,,,6.2,3.4,0.5,0.5,0.8,0.1,0.0,22.0,314.7
,,,,DST,New York Jets,10,,New York Jets,,,,6.2,2.3,0.6,0.4,0.7,0.1,0.0,19.8,306.6
,,,,DST,Indianapolis Colts,10,,Indianapolis Colts,,,,6.1,2.0,0.7,0.5,0.7,0.1,0.0,19.9,344.3
,,,,DST,Los Angeles Chargers,10,,Los Angeles Chargers,,,,5.7,2.7,0.6,0.5,0.6,0.1,0.0,21.4,319.4
,,,,DST,Arizona Cardinals,10,,Arizona Cardinals,,,,5.5,2.0,0.8,0.5,1.0,0.1,0.0,25.6,362.4
,,,,DST,New England Patriots,10,,New England Patriots,,,,5.4,2.2,0.6,0.5,0.7,0.2,0.0,23.6,330.7
,,,,DST,New York Giants,10,,New York Giants,,,,5.4,2.5,0.6,0.5,0.7,0.1,0.0,26.2,364.1
,,,,DST,Washington Commanders,10,,Washington Commanders,,,,5.3,2.4,0.6,0.4,0.7,0.1,0.1,29.0,400.6
,,,,DST,New Orleans Saints,10,,New Orleans Saints,,,,5.3,2.0,0.7,0.5,0.8,0.1,0.0,22.3,302.7
,,,,DST,Philadelphia Eagles,10,,Philadelphia Eagles,,,,5.3,1.8,0.7,0.6,0.9,0.2,0.0,23.4,353.0
,,,,DST,Atlanta Falcons,10,,Atlanta Falcons,,,,5.3,2.2,0.7,0.5,0.9,0.1,0.0,28.3,364.8
,,,,DST,Miami Dolphins,10,,Miami Dolphins,,,,4.8,2.1,0.6,0.5,0.7,0.1,0.0,30.8,384.7
,,,,DST,San Francisco 49ers,10,,San Francisco 49ers,,,,4.6,1.7,0.6,0.5,0.9,0.1,0.0,25.7,361.8
,,,,DST,Las Vegas Raiders,10,,Las Vegas Raiders,,,,4.4,1.5,0.6,0.5,0.8,0.1,0.0,27.2,342.8
