,PASSING,RUSHING,MISC,position,player_name,week,RECEIVING,Player,FG,FGA,XPT,FPTS,SACK,INT,FR,FF,TD,SAFETY,PA,YDS AGN
Jimmy Garoppolo LAR,0.0,0.0,0.0,QB,Jimmy Garoppolo LAR,18,,,,,,,,,,,,,,
Teddy Bridgewater TB,0.0,0.0,0.0,QB,Teddy Bridgewater TB,18,,,,,,,,,,,,,,
Andy Dalton CAR,0.0,0.0,0.0,QB,Andy Dalton CAR,18,,,,,,,,,,,,,,
Joe Flacco CIN,0.0,0.0,0.0,QB,Joe Flacco CIN,18,,,,,,,,,,,,,,
Bijan Robinson ATL,,17.5,0.5,RB,Bijan Robinson ATL,18,83.7,,,,,,,,,,,,,
Christian McCaffrey SF,,17.6,0.6,RB,Christian McCaffrey SF,18,66.5,,,,,,,,,,,,,
Jahmyr Gibbs DET,,13.4,0.6,RB,Jahmyr Gibbs DET,18,75.5,,,,,,,,,,,,,
James Cook III BUF,,22.2,0.8,RB,James Cook III BUF,18,97.9,,,,,,,,,,,,,
Chase Brown CIN,,16.5,0.4,RB,Chase Brown CIN,18,66.6,,,,,,,,,,,,,
Derrick Henry BAL,,18.6,0.8,RB,Derrick Henry BAL,18,88.1,,,,,,,,,,,,,
Kyren Williams LAR,,15.8,0.7,RB,Kyren Williams LAR,18,74.7,,,,,,,,,,,,,
Jonathan Taylor IND,,17.9,0.6,RB,Jonathan Taylor IND,18,82.1,,,,,,,,,,,,,
Travis Etienne Jr. JAC,,17.9,0.6,RB,Travis Etienne Jr. JAC,18,72.4,,,,,,,,,,,,,
Ashton Jeanty LV,,18.0,0.3,RB,Ashton Jeanty LV,18,65.0,,,,,,,,,,,,,
RJ Harvey DEN,,14.3,0.6,RB,RJ Harvey DEN,18,58.5,,,,,,,,,,,,,
TreVeyon Henderson NE,,14.5,0.5,RB,TreVeyon Henderson NE,18,63.0,,,,,,,,,,,,,
Bucky Irving TB,,15.2,0.3,RB,Bucky Irving TB,18,69.4,,,,,,,,,,,,,
Tyrone Tracy Jr. NYG,,15.6,0.3,RB,Tyrone Tracy Jr. NYG,18,64.7,,,,,,,,,,,,,
Kenneth Gainwell PIT,,8.8,0.3,RB,Kenneth Gainwell PIT,18,36.8,,,,,,,,,,,,,
Jaylen Warren PIT,,15.3,0.4,RB,Jaylen Warren PIT,18,63.2,,,,,,,,,,,,,
D'Andre Swift CHI,,14.4,0.5,RB,D'Andre Swift CHI,18,62.2,,,,,,,,,,,,,
Rico Dowdle CAR,,13.3,0.3,RB,Rico Dowdle CAR,18,56.8,,,,,,,,,,,,,
Kenneth Walker III SEA,,12.7,0.4,RB,Kenneth Walker III SEA,18,54.5,,,,,,,,,,,,,
Audric Estime NO,,12.4,0.3,RB,Audric Estime NO,18,55.4,,,,,,,,,,,,,
Woody Marks HOU,,14.4,0.4,RB,Woody Marks HOU,18,52.5,,,,,,,,,,,,,
Jordan Mason MIN,,14.3,0.4,RB,Jordan Mason MIN,18,63.9,,,,,,,,,,,,,
Rhamondre Stevenson NE,,9.8,0.4,RB,Rhamondre Stevenson NE,18,42.3,,,,,,,,,,,,,
Jaydon Blue DAL,,12.5,0.4,RB,Jaydon Blue DAL,18,51.3,,,,,,,,,,,,,
Dylan Sampson CLE,,9.5,0.2,RB,Dylan Sampson CLE,18,43.2,,,,,,,,,,,,,
Tony Pollard TEN,,16.0,0.3,RB,Tony Pollard TEN,18,63.8,,,,,,,,,,,,,
Jaylen Wright MIA,,12.8,0.3,RB,Jaylen Wright MIA,18,52.9,,,,,,,,,,,,,
Kyle Monangai CHI,,10.9,0.4,RB,Kyle Monangai CHI,18,48.4,,,,,,,,,,,,,
Zach Charbonnet SEA,,10.4,0.5,RB,Zach Charbonnet SEA,18,43.4,,,,,,,,,,,,,
David Montgomery DET,,9.3,0.4,RB,David Montgomery DET,18,40.7,,,,,,,,,,,,,
Tyjae Spears TEN,,6.1,0.1,RB,Tyjae Spears TEN,18,24.8,,,,,,,,,,,,,
Devin Singletary NYG,,9.0,0.3,RB,Devin Singletary NYG,18,36.3,,,,,,,,,,,,,
Emanuel Wilson GB,,11.3,0.3,RB,Emanuel Wilson GB,18,49.1,,,,,,,,,,,,,
Tank Bigsby PHI,,9.7,0.3,RB,Tank Bigsby PHI,18,48.2,,,,,,,,,,,,,
Michael Carter ARI,,9.7,0.2,RB,Michael Carter ARI,18,41.6,,,,,,,,,,,,,
Kimani Vidal LAC,,13.8,0.2,RB,Kimani Vidal LAC,18,45.2,,,,,,,,,,,,,
Raheim Sanders CLE,,10.2,0.3,RB,Raheim Sanders CLE,18,42.3,,,,,,,,,,,,,
Ollie Gordon II MIA,,9.0,0.3,RB,Ollie Gordon II MIA,18,32.0,,,,,,,,,,,,,
Chris Rodriguez Jr. WAS,,11.3,0.5,RB,Chris Rodriguez Jr. WAS,18,49.1,,,,,,,,,,,,,
Khalil Herbert NYJ,,10.0,0.2,RB,Khalil Herbert NYJ,18,48.8,,,,,,,,,,,,,
Isiah Pacheco KC,,8.4,0.2,RB,Isiah Pacheco KC,18,33.0,,,,,,,,,,,,,
Emari Demercado ARI,,7.2,0.2,RB,Emari Demercado ARI,18,34.5,,,,,,,,,,,,,
Chuba Hubbard CAR,,7.9,0.2,RB,Chuba Hubbard CAR,18,33.1,,,,,,,,,,,,,
Chris Brooks GB,,7.2,0.2,RB,Chris Brooks GB,18,33.8,,,,,,,,,,,,,
Kareem Hunt KC,,10.4,0.4,RB,Kareem Hunt KC,18,37.7,,,,,,,,,,,,,
Jacory Croskey-Merritt WAS,,12.0,0.3,RB,Jacory Croskey-Merritt WAS,18,45.6,,,,,,,,,,,,,
Kene Nwangwu NYJ,,6.0,0.2,RB,Kene Nwangwu NYJ,18,31.2,,,,,,,,,,,,,
Tyler Allgeier ATL,,7.4,0.4,RB,Tyler Allgeier ATL,18,30.5,,,,,,,,,,,,,
Saquon Barkley PHI,,7.9,0.2,RB,Saquon Barkley PHI,18,36.8,,,,,,,,,,,,,
Ty Chandler MIN,,8.3,0.2,RB,Ty Chandler MIN,18,28.6,,,,,,,,,,,,,
Ty Johnson BUF,,4.3,0.1,RB,Ty Johnson BUF,18,17.3,,,,,,,,,,,,,
Will Shipley PHI,,4.8,0.2,RB,Will Shipley PHI,18,23.8,,,,,,,,,,,,,
Rachaad White TB,,4.9,0.1,RB,Rachaad White TB,18,18.4,,,,,,,,,,,,,
Brashard Smith KC,,4.2,0.1,RB,Brashard Smith KC,18,17.1,,,,,,,,,,,,,
Jawhar Jordan HOU,,7.3,0.2,RB,Jawhar Jordan HOU,18,29.2,,,,,,,,,,,,,
Jaret Patterson LAC,,6.9,0.2,RB,Jaret Patterson LAC,18,27.8,,,,,,,,,,,,,
Blake Corum LAR,,5.6,0.3,RB,Blake Corum LAR,18,28.9,,,,,,,,,,,,,
Evan Hull NO,,5.2,0.1,RB,Evan Hull NO,18,19.6,,,,,,,,,,,,,
Samaje Perine CIN,,5.0,0.2,RB,Samaje Perine CIN,18,22.6,,,,,,,,,,,,,
A.J. Dillon PHI,,6.0,0.2,RB,A.J. Dillon PHI,18,23.6,,,,,,,,,,,,,
Jaleel McLaughlin DEN,,6.2,0.2,RB,Jaleel McLaughlin DEN,18,26.8,,,,,,,,,,,,,
Phil Mafah DAL,,5.7,0.2,RB,Phil Mafah DAL,18,26.4,,,,,,,,,,,,,
Trayveon Williams CLE,,3.3,0.1,RB,Trayveon Williams CLE,18,13.4,,,,,,,,,,,,,
Jeremy McNichols WAS,,2.0,0.1,RB,Jeremy McNichols WAS,18,9.2,,,,,,,,,,,,,
Keaton Mitchell BAL,,4.8,0.1,RB,Keaton Mitchell BAL,18,21.0,,,,,,,,,,,,,
Hunter Luepke DAL,,4.4,0.1,RB,Hunter Luepke DAL,18,19.4,,,,,,,,,,,,,
Ray Davis BUF,,5.9,0.1,RB,Ray Davis BUF,18,20.1,,,,,,,,,,,,,
Bhayshul Tuten JAC,,3.9,0.2,RB,Bhayshul Tuten JAC,18,15.4,,,,,,,,,,,,,
Ronnie Rivers LAR,,8.1,0.1,RB,Ronnie Rivers LAR,18,18.7,,,,,,,,,,,,,
Sean Tucker TB,,3.7,0.2,RB,Sean Tucker TB,18,17.3,,,,,,,,,,,,,
Brian Robinson Jr. SF,,6.1,0.1,RB,Brian Robinson Jr. SF,18,20.4,,,,,,,,,,,,,
Ameer Abdullah IND,,3.7,0.1,RB,Ameer Abdullah IND,18,12.6,,,,,,,,,,,,,
Rasheen Ali BAL,,0.3,0.0,RB,Rasheen Ali BAL,18,2.5,,,,,,,,,,,,,
Kyle Juszczyk SF,,0.4,0.0,RB,Kyle Juszczyk SF,18,1.6,,,,,,,,,,,,,
Raheem Mostert LV,,1.1,0.0,RB,Raheem Mostert LV,18,4.5,,,,,,,,,,,,,
Donovan Edwards MIA,,0.0,0.1,RB,Donovan Edwards MIA,18,11.4,,,,,,,,,,,,,
Corey Kiner ARI,,2.0,0.1,RB,Corey Kiner ARI,18,8.8,,,,,,,,,,,,,
Alec Ingold MIA,,1.5,0.0,RB,Alec Ingold MIA,18,6.3,,,,,,,,,,,,,
Zavier Scott MIN,,2.6,0.0,RB,Zavier Scott MIN,18,7.1,,,,,,,,,,,,,
LeQuint Allen Jr. JAC,,1.3,0.1,RB,LeQuint Allen Jr. JAC,18,6.5,,,,,,,,,,,,,
Dare Ogunbowale HOU,,2.6,0.1,RB,Dare Ogunbowale HOU,18,7.4,,,,,,,,,,,,,
Zamir White LV,,2.3,0.1,RB,Zamir White LV,18,9.6,,,,,,,,,,,,,
Tyler Badie DEN,,1.0,0.0,RB,Tyler Badie DEN,18,5.5,,,,,,,,,,,,,
Adam Prentice DEN,,1.6,0.0,RB,Adam Prentice DEN,18,6.6,,,,,,,,,,,,,
Reggie Gilliam BUF,,0.0,0.0,RB,Reggie Gilliam BUF,18,0.0,,,,,,,,,,,,,
Hassan Haskins LAC,,3.0,0.1,RB,Hassan Haskins LAC,18,10.5,,,,,,,,,,,,,
Andrew Beck NYJ,,2.3,0.0,RB,Andrew Beck NYJ,18,9.4,,,,,,,,,,,,,
Dameon Pierce KC,,1.6,0.1,RB,Dameon Pierce KC,18,14.9,,,,,,,,,,,,,
Israel Abanikanda DAL,,2.4,0.1,RB,Israel Abanikanda DAL,18,10.2,,,,,,,,,,,,,
Jarquez Hunter LAR,,1.7,0.1,RB,Jarquez Hunter LAR,18,7.3,,,,,,,,,,,,,
Braelon Allen NYJ,,1.7,0.0,RB,Braelon Allen NYJ,18,7.3,,,,,,,,,,,,,
D'Ernest Johnson NE,,1.0,0.0,RB,D'Ernest Johnson NE,18,3.4,,,,,,,,,,,,,
Tahj Brooks CIN,,1.6,0.1,RB,Tahj Brooks CIN,18,6.2,,,,,,,,,,,,,
Nathan Carter ATL,,1.9,0.1,RB,Nathan Carter ATL,18,7.9,,,,,,,,,,,,,
Patrick Ricard BAL,,0.3,0.0,RB,Patrick Ricard BAL,18,1.3,,,,,,,,,,,,,
C.J. Ham MIN,,0.9,0.0,RB,C.J. Ham MIN,18,3.6,,,,,,,,,,,,,
DJ Giddens IND,,0.0,0.0,RB,DJ Giddens IND,18,3.1,,,,,,,,,,,,,
Tyler Goodson IND,,0.0,0.0,RB,Tyler Goodson IND,18,1.7,,,,,,,,,,,,,
Julius Chestnut TEN,,0.0,0.0,RB,Julius Chestnut TEN,18,1.8,,,,,,,,,,,,,
Sione Vaki DET,,0.0,0.0,RB,Sione Vaki DET,18,2.2,,,,,,,,,,,,,
Trevor Etienne CAR,,0.0,0.0,RB,Trevor Etienne CAR,18,1.6,,,,,,,,,,,,,
Dylan Laube LV,,0.0,0.0,RB,Dylan Laube LV,18,1.1,,,,,,,,,,,,,
Kalel Mullings TEN,,0.2,0.0,RB,Kalel Mullings TEN,18,0.8,,,,,,,,,,,,,
Eric Gray NYG,,0.0,0.0,RB,Eric Gray NYG,18,0.0,,,,,,,,,,,,,
Michael Burton DEN,,0.0,0.0,RB,Michael Burton DEN,18,0.0,,,,,,,,,,,,,
Joe Mixon HOU,,0.0,0.0,RB,Joe Mixon HOU,18,0.0,,,,,,,,,,,,,
Alvin Kamara NO,,0.0,0.0,RB,Alvin Kamara NO,18,0.0,,,,,,,,,,,,,
Aaron Jones Sr. MIN,,0.0,0.0,RB,Aaron Jones Sr. MIN,18,0.0,,,,,,,,,,,,,
Nick Chubb HOU,,0.0,0.0,RB,Nick Chubb HOU,18,0.0,,,,,,,,,,,,,
Chase Edmonds WAS,,0.0,0.0,RB,Chase Edmonds WAS,18,0.0,,,,,,,,,,,,,
Justice Hill BAL,,0.0,0.0,RB,Justice Hill BAL,18,0.0,,,,,,,,,,,,,
Josh Jacobs GB,,0.0,0.0,RB,Josh Jacobs GB,18,0.0,,,,,,,,,,,,,
Travis Homer CHI,,0.0,0.0,RB,Travis Homer CHI,18,0.0,,,,,,,,,,,,,
Craig Reynolds NE,,0.0,0.0,RB,Craig Reynolds NE,18,0.0,,,,,,,,,,,,,
J.K. Dobbins DEN,,0.0,0.0,RB,J.K. Dobbins DEN,18,0.0,,,,,,,,,,,,,
Cam Akers SEA,,0.0,0.0,RB,Cam Akers SEA,18,0.0,,,,,,,,,,,,,
DeeJay Dallas JAC,,0.0,0.0,RB,DeeJay Dallas JAC,18,0.0,,,,,,,,,,,,,
Javonte Williams DAL,,0.0,0.0,RB,Javonte Williams DAL,18,0.0,,,,,,,,,,,,,
Keilan Robinson NYJ,,0.0,0.0,RB,Keilan Robinson NYJ,18,0.0,,,,,,,,,,,,,
George Holani SEA,,0.0,0.0,RB,George Holani SEA,18,0.0,,,,,,,,,,,,,
Breece Hall NYJ,,0.0,0.0,RB,Breece Hall NYJ,18,0.0,,,,,,,,,,,,,
Deuce Vaughn DEN,,0.0,0.0,RB,Deuce Vaughn DEN,18,0.0,,,,,,,,,,,,,
De'Von Achane MIA,,0.0,0.0,RB,De'Von Achane MIA,18,0.0,,,,,,,,,,,,,
Pierre Strong Jr. GB,,0.0,0.0,RB,Pierre Strong Jr. GB,18,0.0,,,,,,,,,,,,,
Malik Davis DAL,,0.0,0.0,RB,Malik Davis DAL,18,0.0,,,,,,,,,,,,,
Velus Jones Jr. SEA,,0.0,0.0,RB,Velus Jones Jr. SEA,18,0.0,,,,,,,,,,,,,
Brittain Brown CHI,,0.0,0.0,RB,Brittain Brown CHI,18,0.0,,,,,,,,,,,,,
Roschon Johnson CHI,,0.0,0.0,RB,Roschon Johnson CHI,18,0.0,,,,,,,,,,,,,
Trey Benson ARI,,0.0,0.0,RB,Trey Benson ARI,18,0.0,,,,,,,,,,,,,
Omarion Hampton LAC,,0.0,0.0,RB,Omarion Hampton LAC,18,0.0,,,,,,,,,,,,,
Scott Matlock LAC,,0.0,0.0,RB,Scott Matlock LAC,18,0.0,,,,,,,,,,,,,
Carlos Washington Jr. ATL,,0.0,0.0,RB,Carlos Washington Jr. ATL,18,0.0,,,,,,,,,,,,,
Jacob Saylors DET,,0.0,0.0,RB,Jacob Saylors DET,18,0.0,,,,,,,,,,,,,
Damien Martinez GB,,0.0,0.0,RB,Damien Martinez GB,18,0.0,,,,,,,,,,,,,
Isaiah Davis NYJ,,0.0,0.0,RB,Isaiah Davis NYJ,18,0.0,,,,,,,,,,,,,
Carson Steele PHI,,0.0,0.0,RB,Carson Steele PHI,18,0.0,,,,,,,,,,,,,
Isaac Guerendo SF,,0.0,0.0,RB,Isaac Guerendo SF,18,0.0,,,,,,,,,,,,,
British Brooks HOU,,0.0,0.0,RB,British Brooks HOU,18,0.0,,,,,,,,,,,,,
Terrell Jennings NE,,0.0,0.0,RB,Terrell Jennings NE,18,0.0,,,,,,,,,,,,,
Kaleb Johnson PIT,,0.0,0.0,RB,Kaleb Johnson PIT,18,0.0,,,,,,,,,,,,,
Jordan James SF,,0.0,0.0,RB,Jordan James SF,18,0.0,,,,,,,,,,,,,
Josh Williams TB,,0.0,0.0,RB,Josh Williams TB,18,0.0,,,,,,,,,,,,,
Robbie Ouzts SEA,,0.0,0.0,RB,Robbie Ouzts SEA,18,0.0,,,,,,,,,,,,,
Amar Johnson LAC,,0.0,0.0,RB,Amar Johnson LAC,18,0.0,,,,,,,,,,,,,
Puka Nacua LAR,,99.2,0.6,WR,Puka Nacua LAR,18,7.1,,,,,,,,,,,,,
Jaxon Smith-Njigba SEA,,102.4,0.6,WR,Jaxon Smith-Njigba SEA,18,7.2,,,,,,,,,,,,,
Ja'Marr Chase CIN,,85.2,0.6,WR,Ja'Marr Chase CIN,18,7.0,,,,,,,,,,,,,
CeeDee Lamb DAL,,85.7,0.5,WR,CeeDee Lamb DAL,18,6.3,,,,,,,,,,,,,
Amon-Ra St. Brown DET,,80.0,0.5,WR,Amon-Ra St. Brown DET,18,6.4,,,,,,,,,,,,,
Davante Adams LAR,,72.0,0.8,WR,Davante Adams LAR,18,4.6,,,,,,,,,,,,,
George Pickens DAL,,78.5,0.5,WR,George Pickens DAL,18,5.3,,,,,,,,,,,,,
Justin Jefferson MIN,,65.5,0.4,WR,Justin Jefferson MIN,18,5.1,,,,,,,,,,,,,
Jameson Williams DET,,68.5,0.4,WR,Jameson Williams DET,18,4.3,,,,,,,,,,,,,
Michael Wilson ARI,,66.0,0.4,WR,Michael Wilson ARI,18,5.2,,,,,,,,,,,,,
Jakobi Meyers JAC,,61.5,0.4,WR,Jakobi Meyers JAC,18,5.0,,,,,,,,,,,,,
Zay Flowers BAL,,67.8,0.3,WR,Zay Flowers BAL,18,4.9,,,,,,,,,,,,,
Tetairoa McMillan CAR,,63.6,0.4,WR,Tetairoa McMillan CAR,18,4.7,,,,,,,,,,,,,
Mike Evans TB,,60.3,0.5,WR,Mike Evans TB,18,4.4,,,,,,,,,,,,,
Stefon Diggs NE,,59.3,0.4,WR,Stefon Diggs NE,18,4.6,,,,,,,,,,,,,
Courtland Sutton DEN,,58.6,0.5,WR,Courtland Sutton DEN,18,4.3,,,,,,,,,,,,,
Drake London ATL,,57.0,0.4,WR,Drake London ATL,18,4.6,,,,,,,,,,,,,
Tee Higgins CIN,,55.3,0.5,WR,Tee Higgins CIN,18,4.1,,,,,,,,,,,,,
Luther Burden III CHI,,58.5,0.4,WR,Luther Burden III CHI,18,4.5,,,,,,,,,,,,,
Parker Washington JAC,,55.4,0.4,WR,Parker Washington JAC,18,4.1,,,,,,,,,,,,,
Jauan Jennings SF,,53.5,0.4,WR,Jauan Jennings SF,18,4.1,,,,,,,,,,,,,
Terry McLaurin WAS,,57.7,0.3,WR,Terry McLaurin WAS,18,4.2,,,,,,,,,,,,,
Brian Thomas Jr. JAC,,54.7,0.4,WR,Brian Thomas Jr. JAC,18,3.6,,,,,,,,,,,,,
Chris Godwin Jr. TB,,49.5,0.3,WR,Chris Godwin Jr. TB,18,4.2,,,,,,,,,,,,,
Darius Slayton NYG,,55.9,0.3,WR,Darius Slayton NYG,18,3.6,,,,,,,,,,,,,
Khalil Shakir BUF,,47.8,0.3,WR,Khalil Shakir BUF,18,4.2,,,,,,,,,,,,,
DJ Moore CHI,,45.7,0.3,WR,DJ Moore CHI,18,3.6,,,,,,,,,,,,,
Deebo Samuel Sr. WAS,,44.6,0.2,WR,Deebo Samuel Sr. WAS,18,3.9,,,,,,,,,,,,,
Jayden Higgins HOU,,48.3,0.3,WR,Jayden Higgins HOU,18,3.7,,,,,,,,,,,,,
Jerry Jeudy CLE,,54.6,0.2,WR,Jerry Jeudy CLE,18,3.7,,,,,,,,,,,,,
Adonai Mitchell NYJ,,50.0,0.2,WR,Adonai Mitchell NYJ,18,3.6,,,,,,,,,,,,,
Chimere Dike TEN,,41.0,0.3,WR,Chimere Dike TEN,18,3.9,,,,,,,,,,,,,
Isaiah Hodgins NYG,,41.5,0.4,WR,Isaiah Hodgins NYG,18,3.6,,,,,,,,,,,,,
Tre Tucker LV,,44.5,0.2,WR,Tre Tucker LV,18,3.6,,,,,,,,,,,,,
Darius Cooper PHI,,41.4,0.3,WR,Darius Cooper PHI,18,3.4,,,,,,,,,,,,,
Jordan Addison MIN,,40.9,0.3,WR,Jordan Addison MIN,18,3.1,,,,,,,,,,,,,
Cooper Kupp SEA,,42.0,0.3,WR,Cooper Kupp SEA,18,3.3,,,,,,,,,,,,,
Michael Pittman Jr. IND,,40.3,0.2,WR,Michael Pittman Jr. IND,18,4.0,,,,,,,,,,,,,
Kevin Austin Jr. NO,,43.2,0.2,WR,Kevin Austin Jr. NO,18,3.2,,,,,,,,,,,,,
Jalen Coker CAR,,38.9,0.2,WR,Jalen Coker CAR,18,3.1,,,,,,,,,,,,,
John Metchie III NYJ,,35.9,0.2,WR,John Metchie III NYJ,18,3.5,,,,,,,,,,,,,
Christian Kirk HOU,,39.2,0.3,WR,Christian Kirk HOU,18,2.9,,,,,,,,,,,,,
Ryan Flournoy DAL,,36.9,0.3,WR,Ryan Flournoy DAL,18,3.1,,,,,,,,,,,,,
Dante Pettis NO,,39.8,0.3,WR,Dante Pettis NO,18,2.8,,,,,,,,,,,,,
Malik Washington MIA,,34.7,0.2,WR,Malik Washington MIA,18,3.4,,,,,,,,,,,,,
Elic Ayomanor TEN,,38.6,0.2,WR,Elic Ayomanor TEN,18,3.0,,,,,,,,,,,,,
Alec Pierce IND,,42.8,0.2,WR,Alec Pierce IND,18,2.5,,,,,,,,,,,,,
Jack Bech LV,,35.6,0.2,WR,Jack Bech LV,18,3.4,,,,,,,,,,,,,
DeVonta Smith PHI,,38.2,0.2,WR,DeVonta Smith PHI,18,3.0,,,,,,,,,,,,,
Marquise Brown KC,,32.1,0.2,WR,Marquise Brown KC,18,3.2,,,,,,,,,,,,,
Kayshon Boutte NE,,37.8,0.3,WR,Kayshon Boutte NE,18,2.5,,,,,,,,,,,,,
Rashid Shaheed SEA,,34.4,0.2,WR,Rashid Shaheed SEA,18,2.4,,,,,,,,,,,,,
